symbol,signal_time,entry_time,expiration_minutes,action,pattern,score,entry_price,exit_time,exit_price,result
EURUSD,2026-09-15T13:18:00+00:00,2026-09-15T13:19:00+00:00,15,PUT,BEARISH_BREAKOUT,39,1.1544,2026-09-15T13:34:00+00:00,1.15412,WIN
EURUSD,2026-09-15T13:19:00+00:00,2026-09-15T13:20:00+00:00,1,PUT,BEARISH_BREAKOUT,44,1.15444,2026-09-15T13:21:00+00:00,1.15436,WIN
EURUSD,2026-09-15T13:19:00+00:00,2026-09-15T13:20:00+00:00,2,PUT,BEARISH_BREAKOUT,44,1.15444,2026-09-15T13:22:00+00:00,1.15424,WIN
EURUSD,2026-09-15T13:19:00+00:00,2026-09-15T13:20:00+00:00,3,PUT,BEARISH_BREAKOUT,44,1.15444,2026-09-15T13:23:00+00:00,1.15454,LOSS
EURUSD,2026-09-15T13:19:00+00:00,2026-09-15T13:20:00+00:00,5,PUT,BEARISH_BREAKOUT,44,1.15444,2026-09-15T13:25:00+00:00,1.15456,LOSS
EURUSD,2026-09-15T13:19:00+00:00,2026-09-15T13:20:00+00:00,10,PUT,BEARISH_BREAKOUT,44,1.15444,2026-09-15T13:30:00+00:00,1.15413,WIN
EURUSD,2026-09-15T13:19:00+00:00,2026-09-15T13:20:00+00:00,15,PUT,BEARISH_BREAKOUT,44,1.15444,2026-09-15T13:35:00+00:00,1.15422,WIN
EURUSD,2026-09-15T13:20:00+00:00,2026-09-15T13:21:00+00:00,1,PUT,BULLISH_ENGULFING,28,1.15436,2026-09-15T13:22:00+00:00,1.15424,WIN
EURUSD,2026-09-15T13:20:00+00:00,2026-09-15T13:21:00+00:00,2,PUT,BULLISH_ENGULFING,28,1.15436,2026-09-15T13:23:00+00:00,1.15454,LOSS
EURUSD,2026-09-15T13:20:00+00:00,2026-09-15T13:21:00+00:00,3,PUT,BULLISH_ENGULFING,28,1.15436,2026-09-15T13:24:00+00:00,1.15457,LOSS
EURUSD,2026-09-15T13:20:00+00:00,2026-09-15T13:21:00+00:00,5,PUT,BULLISH_ENGULFING,28,1.15436,2026-09-15T13:26:00+00:00,1.15451,LOSS
EURUSD,2026-09-15T13:20:00+00:00,2026-09-15T13:21:00+00:00,10,PUT,BULLISH_ENGULFING,28,1.15436,2026-09-15T13:31:00+00:00,1.15418,WIN
EURUSD,2026-09-15T13:20:00+00:00,2026-09-15T13:21:00+00:00,15,PUT,BULLISH_ENGULFING,28,1.15436,2026-09-15T13:36:00+00:00,1.15433,WIN
EURUSD,2026-09-15T13:21:00+00:00,2026-09-15T13:22:00+00:00,1,PUT,BEARISH_ENGULFING,40,1.15424,2026-09-15T13:23:00+00:00,1.15454,LOSS
EURUSD,2026-09-15T13:21:00+00:00,2026-09-15T13:22:00+00:00,2,PUT,BEARISH_ENGULFING,40,1.15424,2026-09-15T13:24:00+00:00,1.15457,LOSS
EURUSD,2026-09-15T13:21:00+00:00,2026-09-15T13:22:00+00:00,3,PUT,BEARISH_ENGULFING,40,1.15424,2026-09-15T13:25:00+00:00,1.15456,LOSS
EURUSD,2026-09-15T13:21:00+00:00,2026-09-15T13:22:00+00:00,5,PUT,BEARISH_ENGULFING,40,1.15424,2026-09-15T13:27:00+00:00,1.15441,LOSS
EURUSD,2026-09-15T13:21:00+00:00,2026-09-15T13:22:00+00:00,10,PUT,BEARISH_ENGULFING,40,1.15424,2026-09-15T13:32:00+00:00,1.15393,WIN
EURUSD,2026-09-15T13:21:00+00:00,2026-09-15T13:22:00+00:00,15,PUT,BEARISH_ENGULFING,40,1.15424,2026-09-15T13:37:00+00:00,1.15432,LOSS
EURUSD,2026-09-15T13:22:00+00:00,2026-09-15T13:23:00+00:00,1,PUT,BEARISH_BREAKOUT,36,1.15454,2026-09-15T13:24:00+00:00,1.15457,LOSS
EURUSD,2026-09-15T13:22:00+00:00,2026-09-15T13:23:00+00:00,2,PUT,BEARISH_BREAKOUT,36,1.15454,2026-09-15T13:25:00+00:00,1.15456,LOSS
EURUSD,2026-09-15T13:22:00+00:00,2026-09-15T13:23:00+00:00,3,PUT,BEARISH_BREAKOUT,36,1.15454,2026-09-15T13:26:00+00:00,1.15451,WIN
EURUSD,2026-09-15T13:22:00+00:00,2026-09-15T13:23:00+00:00,5,PUT,BEARISH_BREAKOUT,36,1.15454,2026-09-15T13:28:00+00:00,1.15442,WIN
EURUSD,2026-09-15T13:22:00+00:00,2026-09-15T13:23:00+00:00,10,PUT,BEARISH_BREAKOUT,36,1.15454,2026-09-15T13:33:00+00:00,1.15416,WIN
EURUSD,2026-09-15T13:22:00+00:00,2026-09-15T13:23:00+00:00,15,PUT,BEARISH_BREAKOUT,36,1.15454,2026-09-15T13:38:00+00:00,1.15422,WIN
EURUSD,2026-09-15T13:23:00+00:00,2026-09-15T13:24:00+00:00,1,PUT,BULLISH_IMPULSE,28,1.15457,2026-09-15T13:25:00+00:00,1.15456,WIN
EURUSD,2026-09-15T13:23:00+00:00,2026-09-15T13:24:00+00:00,2,PUT,BULLISH_IMPULSE,28,1.15457,2026-09-15T13:26:00+00:00,1.15451,WIN
EURUSD,2026-09-15T13:23:00+00:00,2026-09-15T13:24:00+00:00,3,PUT,BULLISH_IMPULSE,28,1.15457,2026-09-15T13:27:00+00:00,1.15441,WIN
EURUSD,2026-09-15T13:23:00+00:00,2026-09-15T13:24:00+00:00,5,PUT,BULLISH_IMPULSE,28,1.15457,2026-09-15T13:29:00+00:00,1.15432,WIN
EURUSD,2026-09-15T13:23:00+00:00,2026-09-15T13:24:00+00:00,10,PUT,BULLISH_IMPULSE,28,1.15457,2026-09-15T13:34:00+00:00,1.15412,WIN
EURUSD,2026-09-15T13:23:00+00:00,2026-09-15T13:24:00+00:00,15,PUT,BULLISH_IMPULSE,28,1.15457,2026-09-15T13:39:00+00:00,1.15412,WIN
EURUSD,2026-09-15T13:24:00+00:00,2026-09-15T13:25:00+00:00,1,CALL,BULLISH_REJECTION,34,1.15456,2026-09-15T13:26:00+00:00,1.15451,LOSS
EURUSD,2026-09-15T13:24:00+00:00,2026-09-15T13:25:00+00:00,2,CALL,BULLISH_REJECTION,34,1.15456,2026-09-15T13:27:00+00:00,1.15441,LOSS
EURUSD,2026-09-15T13:24:00+00:00,2026-09-15T13:25:00+00:00,3,CALL,BULLISH_REJECTION,34,1.15456,2026-09-15T13:28:00+00:00,1.15442,LOSS
EURUSD,2026-09-15T13:24:00+00:00,2026-09-15T13:25:00+00:00,5,CALL,BULLISH_REJECTION,34,1.15456,2026-09-15T13:30:00+00:00,1.15413,LOSS
EURUSD,2026-09-15T13:24:00+00:00,2026-09-15T13:25:00+00:00,10,CALL,BULLISH_REJECTION,34,1.15456,2026-09-15T13:35:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:24:00+00:00,2026-09-15T13:25:00+00:00,15,CALL,BULLISH_REJECTION,34,1.15456,2026-09-15T13:40:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:25:00+00:00,2026-09-15T13:26:00+00:00,1,CALL,BULLISH_REJECTION,29,1.15451,2026-09-15T13:27:00+00:00,1.15441,LOSS
EURUSD,2026-09-15T13:25:00+00:00,2026-09-15T13:26:00+00:00,2,CALL,BULLISH_REJECTION,29,1.15451,2026-09-15T13:28:00+00:00,1.15442,LOSS
EURUSD,2026-09-15T13:25:00+00:00,2026-09-15T13:26:00+00:00,3,CALL,BULLISH_REJECTION,29,1.15451,2026-09-15T13:29:00+00:00,1.15432,LOSS
EURUSD,2026-09-15T13:25:00+00:00,2026-09-15T13:26:00+00:00,5,CALL,BULLISH_REJECTION,29,1.15451,2026-09-15T13:31:00+00:00,1.15418,LOSS
EURUSD,2026-09-15T13:25:00+00:00,2026-09-15T13:26:00+00:00,10,CALL,BULLISH_REJECTION,29,1.15451,2026-09-15T13:36:00+00:00,1.15433,LOSS
EURUSD,2026-09-15T13:25:00+00:00,2026-09-15T13:26:00+00:00,15,CALL,BULLISH_REJECTION,29,1.15451,2026-09-15T13:41:00+00:00,1.1542,LOSS
EURUSD,2026-09-15T13:27:00+00:00,2026-09-15T13:28:00+00:00,1,PUT,BEARISH_CANDLE,37,1.15442,2026-09-15T13:29:00+00:00,1.15432,WIN
EURUSD,2026-09-15T13:27:00+00:00,2026-09-15T13:28:00+00:00,2,PUT,BEARISH_CANDLE,37,1.15442,2026-09-15T13:30:00+00:00,1.15413,WIN
EURUSD,2026-09-15T13:27:00+00:00,2026-09-15T13:28:00+00:00,3,PUT,BEARISH_CANDLE,37,1.15442,2026-09-15T13:31:00+00:00,1.15418,WIN
EURUSD,2026-09-15T13:27:00+00:00,2026-09-15T13:28:00+00:00,5,PUT,BEARISH_CANDLE,37,1.15442,2026-09-15T13:33:00+00:00,1.15416,WIN
EURUSD,2026-09-15T13:27:00+00:00,2026-09-15T13:28:00+00:00,10,PUT,BEARISH_CANDLE,37,1.15442,2026-09-15T13:38:00+00:00,1.15422,WIN
EURUSD,2026-09-15T13:27:00+00:00,2026-09-15T13:28:00+00:00,15,PUT,BEARISH_CANDLE,37,1.15442,2026-09-15T13:43:00+00:00,1.15432,WIN
EURUSD,2026-09-15T13:29:00+00:00,2026-09-15T13:30:00+00:00,1,PUT,BEARISH_ENGULFING,40,1.15413,2026-09-15T13:31:00+00:00,1.15418,LOSS
EURUSD,2026-09-15T13:29:00+00:00,2026-09-15T13:30:00+00:00,2,PUT,BEARISH_ENGULFING,40,1.15413,2026-09-15T13:32:00+00:00,1.15393,WIN
EURUSD,2026-09-15T13:29:00+00:00,2026-09-15T13:30:00+00:00,3,PUT,BEARISH_ENGULFING,40,1.15413,2026-09-15T13:33:00+00:00,1.15416,LOSS
EURUSD,2026-09-15T13:29:00+00:00,2026-09-15T13:30:00+00:00,5,PUT,BEARISH_ENGULFING,40,1.15413,2026-09-15T13:35:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:29:00+00:00,2026-09-15T13:30:00+00:00,10,PUT,BEARISH_ENGULFING,40,1.15413,2026-09-15T13:40:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:29:00+00:00,2026-09-15T13:30:00+00:00,15,PUT,BEARISH_ENGULFING,40,1.15413,2026-09-15T13:45:00+00:00,1.15438,LOSS
EURUSD,2026-09-15T13:30:00+00:00,2026-09-15T13:31:00+00:00,1,PUT,BEARISH_BREAKOUT,52,1.15418,2026-09-15T13:32:00+00:00,1.15393,WIN
EURUSD,2026-09-15T13:30:00+00:00,2026-09-15T13:31:00+00:00,2,PUT,BEARISH_BREAKOUT,52,1.15418,2026-09-15T13:33:00+00:00,1.15416,WIN
EURUSD,2026-09-15T13:30:00+00:00,2026-09-15T13:31:00+00:00,3,PUT,BEARISH_BREAKOUT,52,1.15418,2026-09-15T13:34:00+00:00,1.15412,WIN
EURUSD,2026-09-15T13:30:00+00:00,2026-09-15T13:31:00+00:00,5,PUT,BEARISH_BREAKOUT,52,1.15418,2026-09-15T13:36:00+00:00,1.15433,LOSS
EURUSD,2026-09-15T13:30:00+00:00,2026-09-15T13:31:00+00:00,10,PUT,BEARISH_BREAKOUT,52,1.15418,2026-09-15T13:41:00+00:00,1.1542,LOSS
EURUSD,2026-09-15T13:30:00+00:00,2026-09-15T13:31:00+00:00,15,PUT,BEARISH_BREAKOUT,52,1.15418,2026-09-15T13:46:00+00:00,1.1546,LOSS
EURUSD,2026-09-15T13:31:00+00:00,2026-09-15T13:32:00+00:00,1,PUT,BULLISH_CANDLE,36,1.15393,2026-09-15T13:33:00+00:00,1.15416,LOSS
EURUSD,2026-09-15T13:31:00+00:00,2026-09-15T13:32:00+00:00,2,PUT,BULLISH_CANDLE,36,1.15393,2026-09-15T13:34:00+00:00,1.15412,LOSS
EURUSD,2026-09-15T13:31:00+00:00,2026-09-15T13:32:00+00:00,3,PUT,BULLISH_CANDLE,36,1.15393,2026-09-15T13:35:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:31:00+00:00,2026-09-15T13:32:00+00:00,5,PUT,BULLISH_CANDLE,36,1.15393,2026-09-15T13:37:00+00:00,1.15432,LOSS
EURUSD,2026-09-15T13:31:00+00:00,2026-09-15T13:32:00+00:00,10,PUT,BULLISH_CANDLE,36,1.15393,2026-09-15T13:42:00+00:00,1.15429,LOSS
EURUSD,2026-09-15T13:31:00+00:00,2026-09-15T13:32:00+00:00,15,PUT,BULLISH_CANDLE,36,1.15393,2026-09-15T13:47:00+00:00,1.15459,LOSS
EURUSD,2026-09-15T13:32:00+00:00,2026-09-15T13:33:00+00:00,1,PUT,BEARISH_ENGULFING,40,1.15416,2026-09-15T13:34:00+00:00,1.15412,WIN
EURUSD,2026-09-15T13:32:00+00:00,2026-09-15T13:33:00+00:00,2,PUT,BEARISH_ENGULFING,40,1.15416,2026-09-15T13:35:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:32:00+00:00,2026-09-15T13:33:00+00:00,3,PUT,BEARISH_ENGULFING,40,1.15416,2026-09-15T13:36:00+00:00,1.15433,LOSS
EURUSD,2026-09-15T13:32:00+00:00,2026-09-15T13:33:00+00:00,5,PUT,BEARISH_ENGULFING,40,1.15416,2026-09-15T13:38:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:32:00+00:00,2026-09-15T13:33:00+00:00,10,PUT,BEARISH_ENGULFING,40,1.15416,2026-09-15T13:43:00+00:00,1.15432,LOSS
EURUSD,2026-09-15T13:32:00+00:00,2026-09-15T13:33:00+00:00,15,PUT,BEARISH_ENGULFING,40,1.15416,2026-09-15T13:48:00+00:00,1.15458,LOSS
EURUSD,2026-09-15T13:34:00+00:00,2026-09-15T13:35:00+00:00,1,PUT,BEARISH_REJECTION,46,1.15422,2026-09-15T13:36:00+00:00,1.15433,LOSS
EURUSD,2026-09-15T13:34:00+00:00,2026-09-15T13:35:00+00:00,2,PUT,BEARISH_REJECTION,46,1.15422,2026-09-15T13:37:00+00:00,1.15432,LOSS
EURUSD,2026-09-15T13:34:00+00:00,2026-09-15T13:35:00+00:00,3,PUT,BEARISH_REJECTION,46,1.15422,2026-09-15T13:38:00+00:00,1.15422,DRAW
EURUSD,2026-09-15T13:34:00+00:00,2026-09-15T13:35:00+00:00,5,PUT,BEARISH_REJECTION,46,1.15422,2026-09-15T13:40:00+00:00,1.15422,DRAW
EURUSD,2026-09-15T13:34:00+00:00,2026-09-15T13:35:00+00:00,10,PUT,BEARISH_REJECTION,46,1.15422,2026-09-15T13:45:00+00:00,1.15438,LOSS
EURUSD,2026-09-15T13:34:00+00:00,2026-09-15T13:35:00+00:00,15,PUT,BEARISH_REJECTION,46,1.15422,2026-09-15T13:50:00+00:00,1.15475,LOSS
EURUSD,2026-09-15T13:38:00+00:00,2026-09-15T13:39:00+00:00,1,PUT,BEARISH_CANDLE,32,1.15412,2026-09-15T13:40:00+00:00,1.15422,LOSS
EURUSD,2026-09-15T13:38:00+00:00,2026-09-15T13:39:00+00:00,2,PUT,BEARISH_CANDLE,32,1.15412,2026-09-15T13:41:00+00:00,1.1542,LOSS
EURUSD,2026-09-15T13:38:00+00:00,2026-09-15T13:39:00+00:00,3,PUT,BEARISH_CANDLE,32,1.15412,2026-09-15T13:42:00+00:00,1.15429,LOSS
EURUSD,2026-09-15T13:38:00+00:00,2026-09-15T13:39:00+00:00,5,PUT,BEARISH_CANDLE,32,1.15412,2026-09-15T13:44:00+00:00,1.15441,LOSS
EURUSD,2026-09-15T13:38:00+00:00,2026-09-15T13:39:00+00:00,10,PUT,BEARISH_CANDLE,32,1.15412,2026-09-15T13:49:00+00:00,1.15473,LOSS
EURUSD,2026-09-15T13:38:00+00:00,2026-09-15T13:39:00+00:00,15,PUT,BEARISH_CANDLE,32,1.15412,2026-09-15T13:54:00+00:00,1.15499,LOSS
EURUSD,2026-09-15T13:39:00+00:00,2026-09-15T13:40:00+00:00,1,PUT,BEARISH_CANDLE,32,1.15422,2026-09-15T13:41:00+00:00,1.1542,WIN
EURUSD,2026-09-15T13:39:00+00:00,2026-09-15T13:40:00+00:00,2,PUT,BEARISH_CANDLE,32,1.15422,2026-09-15T13:42:00+00:00,1.15429,LOSS
EURUSD,2026-09-15T13:39:00+00:00,2026-09-15T13:40:00+00:00,3,PUT,BEARISH_CANDLE,32,1.15422,2026-09-15T13:43:00+00:00,1.15432,LOSS
EURUSD,2026-09-15T13:39:00+00:00,2026-09-15T13:40:00+00:00,5,PUT,BEARISH_CANDLE,32,1.15422,2026-09-15T13:45:00+00:00,1.15438,LOSS
EURUSD,2026-09-15T13:39:00+00:00,2026-09-15T13:40:00+00:00,10,PUT,BEARISH_CANDLE,32,1.15422,2026-09-15T13:50:00+00:00,1.15475,LOSS
EURUSD,2026-09-15T13:39:00+00:00,2026-09-15T13:40:00+00:00,15,PUT,BEARISH_CANDLE,32,1.15422,2026-09-15T13:55:00+00:00,1.15508,LOSS
EURUSD,2026-09-15T13:42:00+00:00,2026-09-15T13:43:00+00:00,1,CALL,BULLISH_ENGULFING,28,1.15432,2026-09-15T13:44:00+00:00,1.15441,WIN
EURUSD,2026-09-15T13:42:00+00:00,2026-09-15T13:43:00+00:00,2,CALL,BULLISH_ENGULFING,28,1.15432,2026-09-15T13:45:00+00:00,1.15438,WIN
EURUSD,2026-09-15T13:42:00+00:00,2026-09-15T13:43:00+00:00,3,CALL,BULLISH_ENGULFING,28,1.15432,2026-09-15T13:46:00+00:00,1.1546,WIN
EURUSD,2026-09-15T13:42:00+00:00,2026-09-15T13:43:00+00:00,5,CALL,BULLISH_ENGULFING,28,1.15432,2026-09-15T13:48:00+00:00,1.15458,WIN
EURUSD,2026-09-15T13:42:00+00:00,2026-09-15T13:43:00+00:00,10,CALL,BULLISH_ENGULFING,28,1.15432,2026-09-15T13:53:00+00:00,1.15491,WIN
EURUSD,2026-09-15T13:42:00+00:00,2026-09-15T13:43:00+00:00,15,CALL,BULLISH_ENGULFING,28,1.15432,2026-09-15T13:58:00+00:00,1.15504,WIN
EURUSD,2026-09-15T13:43:00+00:00,2026-09-15T13:44:00+00:00,1,CALL,BULLISH_REJECTION,31,1.15441,2026-09-15T13:45:00+00:00,1.15438,LOSS
EURUSD,2026-09-15T13:43:00+00:00,2026-09-15T13:44:00+00:00,2,CALL,BULLISH_REJECTION,31,1.15441,2026-09-15T13:46:00+00:00,1.1546,WIN
EURUSD,2026-09-15T13:43:00+00:00,2026-09-15T13:44:00+00:00,3,CALL,BULLISH_REJECTION,31,1.15441,2026-09-15T13:47:00+00:00,1.15459,WIN
EURUSD,2026-09-15T13:43:00+00:00,2026-09-15T13:44:00+00:00,5,CALL,BULLISH_REJECTION,31,1.15441,2026-09-15T13:49:00+00:00,1.15473,WIN
EURUSD,2026-09-15T13:43:00+00:00,2026-09-15T13:44:00+00:00,10,CALL,BULLISH_REJECTION,31,1.15441,2026-09-15T13:54:00+00:00,1.15499,WIN
EURUSD,2026-09-15T13:43:00+00:00,2026-09-15T13:44:00+00:00,15,CALL,BULLISH_REJECTION,31,1.15441,2026-09-15T13:59:00+00:00,1.15492,WIN
EURUSD,2026-09-15T13:44:00+00:00,2026-09-15T13:45:00+00:00,1,CALL,BULLISH_BREAKOUT,44,1.15438,2026-09-15T13:46:00+00:00,1.1546,WIN
EURUSD,2026-09-15T13:44:00+00:00,2026-09-15T13:45:00+00:00,2,CALL,BULLISH_BREAKOUT,44,1.15438,2026-09-15T13:47:00+00:00,1.15459,WIN
EURUSD,2026-09-15T13:44:00+00:00,2026-09-15T13:45:00+00:00,3,CALL,BULLISH_BREAKOUT,44,1.15438,2026-09-15T13:48:00+00:00,1.15458,WIN
EURUSD,2026-09-15T13:44:00+00:00,2026-09-15T13:45:00+00:00,5,CALL,BULLISH_BREAKOUT,44,1.15438,2026-09-15T13:50:00+00:00,1.15475,WIN
EURUSD,2026-09-15T13:44:00+00:00,2026-09-15T13:45:00+00:00,10,CALL,BULLISH_BREAKOUT,44,1.15438,2026-09-15T13:55:00+00:00,1.15508,WIN
EURUSD,2026-09-15T13:44:00+00:00,2026-09-15T13:45:00+00:00,15,CALL,BULLISH_BREAKOUT,44,1.15438,2026-09-15T14:00:00+00:00,1.15487,WIN
EURUSD,2026-09-15T13:45:00+00:00,2026-09-15T13:46:00+00:00,1,CALL,BEARISH_CANDLE,28,1.1546,2026-09-15T13:47:00+00:00,1.15459,LOSS
EURUSD,2026-09-15T13:45:00+00:00,2026-09-15T13:46:00+00:00,2,CALL,BEARISH_CANDLE,28,1.1546,2026-09-15T13:48:00+00:00,1.15458,LOSS
EURUSD,2026-09-15T13:45:00+00:00,2026-09-15T13:46:00+00:00,3,CALL,BEARISH_CANDLE,28,1.1546,2026-09-15T13:49:00+00:00,1.15473,WIN
EURUSD,2026-09-15T13:45:00+00:00,2026-09-15T13:46:00+00:00,5,CALL,BEARISH_CANDLE,28,1.1546,2026-09-15T13:51:00+00:00,1.15489,WIN
EURUSD,2026-09-15T13:45:00+00:00,2026-09-15T13:46:00+00:00,10,CALL,BEARISH_CANDLE,28,1.1546,2026-09-15T13:56:00+00:00,1.15503,WIN
EURUSD,2026-09-15T13:45:00+00:00,2026-09-15T13:46:00+00:00,15,CALL,BEARISH_CANDLE,28,1.1546,2026-09-15T14:01:00+00:00,1.15479,WIN
EURUSD,2026-09-15T13:46:00+00:00,2026-09-15T13:47:00+00:00,1,CALL,BULLISH_BREAKOUT,39,1.15459,2026-09-15T13:48:00+00:00,1.15458,LOSS
EURUSD,2026-09-15T13:46:00+00:00,2026-09-15T13:47:00+00:00,2,CALL,BULLISH_BREAKOUT,39,1.15459,2026-09-15T13:49:00+00:00,1.15473,WIN
EURUSD,2026-09-15T13:46:00+00:00,2026-09-15T13:47:00+00:00,3,CALL,BULLISH_BREAKOUT,39,1.15459,2026-09-15T13:50:00+00:00,1.15475,WIN
EURUSD,2026-09-15T13:46:00+00:00,2026-09-15T13:47:00+00:00,5,CALL,BULLISH_BREAKOUT,39,1.15459,2026-09-15T13:52:00+00:00,1.15488,WIN
EURUSD,2026-09-15T13:46:00+00:00,2026-09-15T13:47:00+00:00,10,CALL,BULLISH_BREAKOUT,39,1.15459,2026-09-15T13:57:00+00:00,1.15503,WIN
EURUSD,2026-09-15T13:46:00+00:00,2026-09-15T13:47:00+00:00,15,CALL,BULLISH_BREAKOUT,39,1.15459,2026-09-15T14:02:00+00:00,1.15482,WIN
EURUSD,2026-09-15T13:48:00+00:00,2026-09-15T13:49:00+00:00,1,PUT,BEARISH_REJECTION,31,1.15473,2026-09-15T13:50:00+00:00,1.15475,LOSS
EURUSD,2026-09-15T13:48:00+00:00,2026-09-15T13:49:00+00:00,2,PUT,BEARISH_REJECTION,31,1.15473,2026-09-15T13:51:00+00:00,1.15489,LOSS
EURUSD,2026-09-15T13:48:00+00:00,2026-09-15T13:49:00+00:00,3,PUT,BEARISH_REJECTION,31,1.15473,2026-09-15T13:52:00+00:00,1.15488,LOSS
EURUSD,2026-09-15T13:48:00+00:00,2026-09-15T13:49:00+00:00,5,PUT,BEARISH_REJECTION,31,1.15473,2026-09-15T13:54:00+00:00,1.15499,LOSS
EURUSD,2026-09-15T13:48:00+00:00,2026-09-15T13:49:00+00:00,10,PUT,BEARISH_REJECTION,31,1.15473,2026-09-15T13:59:00+00:00,1.15492,LOSS
EURUSD,2026-09-15T13:48:00+00:00,2026-09-15T13:49:00+00:00,15,PUT,BEARISH_REJECTION,31,1.15473,2026-09-15T14:04:00+00:00,1.1546,WIN
EURUSD,2026-09-15T13:49:00+00:00,2026-09-15T13:50:00+00:00,1,CALL,BULLISH_BREAKOUT,34,1.15475,2026-09-15T13:51:00+00:00,1.15489,WIN
EURUSD,2026-09-15T13:49:00+00:00,2026-09-15T13:50:00+00:00,2,CALL,BULLISH_BREAKOUT,34,1.15475,2026-09-15T13:52:00+00:00,1.15488,WIN
EURUSD,2026-09-15T13:49:00+00:00,2026-09-15T13:50:00+00:00,3,CALL,BULLISH_BREAKOUT,34,1.15475,2026-09-15T13:53:00+00:00,1.15491,WIN
EURUSD,2026-09-15T13:49:00+00:00,2026-09-15T13:50:00+00:00,5,CALL,BULLISH_BREAKOUT,34,1.15475,2026-09-15T13:55:00+00:00,1.15508,WIN
EURUSD,2026-09-15T13:49:00+00:00,2026-09-15T13:50:00+00:00,10,CALL,BULLISH_BREAKOUT,34,1.15475,2026-09-15T14:00:00+00:00,1.15487,WIN
EURUSD,2026-09-15T13:49:00+00:00,2026-09-15T13:50:00+00:00,15,CALL,BULLISH_BREAKOUT,34,1.15475,2026-09-15T14:05:00+00:00,1.15466,LOSS
EURUSD,2026-09-15T13:50:00+00:00,2026-09-15T13:51:00+00:00,1,CALL,BULLISH_REJECTION,51,1.15489,2026-09-15T13:52:00+00:00,1.15488,LOSS
EURUSD,2026-09-15T13:50:00+00:00,2026-09-15T13:51:00+00:00,2,CALL,BULLISH_REJECTION,51,1.15489,2026-09-15T13:53:00+00:00,1.15491,WIN
EURUSD,2026-09-15T13:50:00+00:00,2026-09-15T13:51:00+00:00,3,CALL,BULLISH_REJECTION,51,1.15489,2026-09-15T13:54:00+00:00,1.15499,WIN
EURUSD,2026-09-15T13:50:00+00:00,2026-09-15T13:51:00+00:00,5,CALL,BULLISH_REJECTION,51,1.15489,2026-09-15T13:56:00+00:00,1.15503,WIN
EURUSD,2026-09-15T13:50:00+00:00,2026-09-15T13:51:00+00:00,10,CALL,BULLISH_REJECTION,51,1.15489,2026-09-15T14:01:00+00:00,1.15479,LOSS
EURUSD,2026-09-15T13:50:00+00:00,2026-09-15T13:51:00+00:00,15,CALL,BULLISH_REJECTION,51,1.15489,2026-09-15T14:06:00+00:00,1.15468,LOSS
EURUSD,2026-09-15T13:51:00+00:00,2026-09-15T13:52:00+00:00,1,CALL,BULLISH_BREAKOUT,44,1.15488,2026-09-15T13:53:00+00:00,1.15491,WIN
EURUSD,2026-09-15T13:51:00+00:00,2026-09-15T13:52:00+00:00,2,CALL,BULLISH_BREAKOUT,44,1.15488,2026-09-15T13:54:00+00:00,1.15499,WIN
EURUSD,2026-09-15T13:51:00+00:00,2026-09-15T13:52:00+00:00,3,CALL,BULLISH_BREAKOUT,44,1.15488,2026-09-15T13:55:00+00:00,1.15508,WIN
EURUSD,2026-09-15T13:51:00+00:00,2026-09-15T13:52:00+00:00,5,CALL,BULLISH_BREAKOUT,44,1.15488,2026-09-15T13:57:00+00:00,1.15503,WIN
EURUSD,2026-09-15T13:51:00+00:00,2026-09-15T13:52:00+00:00,10,CALL,BULLISH_BREAKOUT,44,1.15488,2026-09-15T14:02:00+00:00,1.15482,LOSS
EURUSD,2026-09-15T13:51:00+00:00,2026-09-15T13:52:00+00:00,15,CALL,BULLISH_BREAKOUT,44,1.15488,2026-09-15T14:07:00+00:00,1.15479,LOSS
EURUSD,2026-09-15T13:53:00+00:00,2026-09-15T13:54:00+00:00,1,CALL,BULLISH_ENGULFING,40,1.15499,2026-09-15T13:55:00+00:00,1.15508,WIN
EURUSD,2026-09-15T13:53:00+00:00,2026-09-15T13:54:00+00:00,2,CALL,BULLISH_ENGULFING,40,1.15499,2026-09-15T13:56:00+00:00,1.15503,WIN
EURUSD,2026-09-15T13:53:00+00:00,2026-09-15T13:54:00+00:00,3,CALL,BULLISH_ENGULFING,40,1.15499,2026-09-15T13:57:00+00:00,1.15503,WIN
EURUSD,2026-09-15T13:53:00+00:00,2026-09-15T13:54:00+00:00,5,CALL,BULLISH_ENGULFING,40,1.15499,2026-09-15T13:59:00+00:00,1.15492,LOSS
EURUSD,2026-09-15T13:53:00+00:00,2026-09-15T13:54:00+00:00,10,CALL,BULLISH_ENGULFING,40,1.15499,2026-09-15T14:04:00+00:00,1.1546,LOSS
EURUSD,2026-09-15T13:53:00+00:00,2026-09-15T13:54:00+00:00,15,CALL,BULLISH_ENGULFING,40,1.15499,2026-09-15T14:09:00+00:00,1.15481,LOSS
